Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
236,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
237,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.17889908256880735,0.975,303795404
238,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
239,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
240,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
241,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
242,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
243,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
244,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
245,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
246,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,18626220
247,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
248,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
249,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
250,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'relu')]",1.0,1.0,1.0,298122232
251,"(6000, 'spectrogram')","[(64, 3, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,9149048
252,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
253,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
254,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
255,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
256,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
257,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,149064024
258,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,9149160
259,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
260,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
261,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,286951204
262,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,151899224
263,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,298122232
264,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,149064024
265,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
266,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
267,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,8972616
268,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'relu')]",0.8181818181818182,0.0,0.0,298122232
269,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,149064024
270,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
271,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
272,"(6000, 'spectrogram')","[(32, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,149025912
273,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
274,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9149048
275,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,149064176
276,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (32, 3, 'relu')]",1.0,1.0,1.0,149064176
277,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,149064024
278,"(6000, 'spectrogram')","[(32, 3, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,149025912
279,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
280,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
281,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 3, 'relu')]",1.0,1.0,1.0,74534936
282,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
283,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (32, 3, 'relu')]",0.8318181818181818,0.8,0.1,149064176
284,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
285,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,73150384
286,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,146294768
287,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
288,"(6000, 'spectrogram')","[(64, 3, 'relu'), (8, 3, 'relu')]",0.9545454545454546,1.0,0.75,37270392
289,"(6000, 'spectrogram')","[(64, 5, 'relu'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,146167640
290,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,149064024
291,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
292,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (16, 3, 'relu')]",1.0,1.0,1.0,74535088
293,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,146294768
294,"(6000, 'spectrogram')","[(64, 3, 'relu'), (8, 3, 'relu')]",0.990909090909091,1.0,0.95,37270392
295,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
296,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
297,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'sigmoid')]",1.0,1.0,1.0,149064176
298,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
299,"(6000, 'spectrogram')","[(32, 5, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,146127480
